"","min1","max1","mean1","median1","sd1","min1","max1","mean1","median1","sd1","min1","max1","mean1","median1","sd1","min1","max1","mean1","median1","sd1","min1","max1","mean1","median1","sd1","min1","max1","mean1","median1","sd1","min1","max1","mean1","median1","sd1","min1","max1","mean1","median1","sd1","min1","max1","mean1","median1","sd1","min1","max1","mean1","median1","sd1","min1","max1","mean1","median1","sd1","min1","max1","mean1","median1","sd1","min1","max1","mean1","median1","sd1","min1","max1","mean1","median1","sd1","min1","max1","mean1","median1","sd1","min1","max1","mean1","median1","sd1","min1","max1","mean1","median1","sd1","min1","max1","mean1","median1","sd1","min1","max1","mean1","median1","sd1","min1","max1","mean1","median1","sd1","min1","max1","mean1","median1","sd1"
"1",NA,NA,NA,NA,NA,0,4,1.66666666666667,2,1.39306765956279,0,4,1.85,3,1.91283237225356,0,1,1.11904761904762,3,0.931036879979839,0,1,0.787878787878788,1,0.964895943678406,0,1,0.505747126436782,1,0.896588645438239,0,0,0.180952380952381,1,0.583642442184661,0,0,0.176,1,0.646318492769729,0,0,-0.0555555555555555,1,0.626740866996688,0,0,-0.172619047619048,1,0.569336903466354,0,0,-0.304347826086957,0,0.623975441529677,0,0,-0.33,0,0.692590318465518,0,0,-0.25,0,0.701859724767689,0,0,-0.268292682926829,0,0.708456699470692,0,0,-0.28996282527881,0,0.735392726212228,0,0,-0.427586206896552,0,0.675248032505924,0,0,-0.493589743589744,0,0.624758613161333,0,0,-0.368580060422961,0,0.614311381793103,0,0,-0.203389830508475,0,0.569788682389075,0,0,-0.153225806451613,0,0.577247236609967,NA,NA,NA,NA,NA
"2",NA,NA,NA,NA,NA,0,2,1.16666666666667,1,1.30594337223338,0,3,2.7,3,0.970821145093877,0,1,1.14285714285714,2,0.792845160805709,0,1,0.363636363636364,1,0.880208601435118,0,1,0.655172413793103,2,0.741229794244744,0,1,0.819047619047619,2,0.847757789943649,0,1,0.904,2,0.948932445160124,0,1,0.659722222222222,1,0.905091688771518,0,0,0.571428571428571,1,0.844061927058098,0,0,0.445652173913044,1,0.915469083114508,0,0,0.31,1,0.858172843780255,0,0,0.118421052631579,1,0.775324270557102,0,0,0.0609756097560976,1,0.779801996897058,0,0,0.00743494423791824,1,0.77337481515482,0,0,-0.13448275862069,0,0.783364446956716,0,0,-0.282051282051282,0,0.767540437898908,0,0,-0.13595166163142,0,0.766824654297141,0,0,-0.00847457627118642,1,0.722421120755657,0,0,-0.0725806451612903,0,0.753474653669433,NA,NA,NA,NA,NA
"3",NA,NA,NA,NA,NA,0,3,0.5,-0.5,1.17705481921911,0,4,2.45,4,1.51695990165905,0,1,1.52380952380952,2,0.883468693263214,0,1,0.878787878787879,2,0.932615720056774,0,1,1,2,0.85891596992805,0,1,0.857142857142857,2,0.893590222198795,0,1,0.672,2,0.887195669404464,0,1,0.423611111111111,1,0.829110480633155,0,0,0.220238095238095,0,0.77090718111508,0,0,0.0108695652173913,0,0.772031809412868,0,0,-0.09,0,0.785014461762446,0,0,-0.109649122807018,0,0.772672042184313,0,0,-0.203252032520325,-1,0.800072964153409,0,0,-0.256505576208178,-1,0.806335150630003,0,0,-0.324137931034483,-1,0.782858099309549,0,0,-0.439102564102564,-1,0.800665268110166,0,0,-0.259818731117825,-1,0.729056010531265,0,0,-0.110169491525424,0,0.666413366395915,0,0,-0.0672043010752688,0,0.67917968922029,NA,NA,NA,NA,NA
"4",NA,NA,NA,NA,NA,0,2,2.5,4.5,1.27309917495332,0,3,3.65,4,0.612372592533385,0,2,2.28571428571429,4,1.14738730357223,0,1,1.45454545454545,3,0.878531460499938,0,1,1.80459770114943,4,0.889935254545329,0,1,1.42857142857143,3,0.782256872600236,0,1,1.168,3,0.7304346890234,0,1,0.8125,2,0.752801594564176,0,0,0.559523809523809,2,0.669475447351554,0,0,0.331521739130435,1.5,0.769920454107137,0,0,0.2,0.5,0.809694046370581,0,0,0.131578947368421,0,0.783209199514298,0,0,0.032520325203252,0,0.849768958326202,0,0,-0.0371747211895912,0,0.831423179702433,0,0,-0.217241379310345,0,0.870639640235567,0,0,-0.336538461538462,0,0.90963886700557,0,0,-0.166163141993958,0,0.808059956835618,0,0,0.0451977401129944,0,0.691414545366355,0,0,-0.0268817204301075,0,0.736230655500064,NA,NA,NA,NA,NA
"5",NA,NA,NA,NA,NA,0,2,0.166666666666667,-0.5,0.830954805549988,0,2,2.45,3,0.487902973522189,0,1,1.35714285714286,1.5,0.548106026470158,0,0,0.363636363636364,0,0.628643839354271,0,0,0.655172413793103,1,0.762035722762341,0,0,0.352380952380952,0,0.550323884480395,0,0,0.16,0,0.583763233200845,0,0,-0.0833333333333333,0,0.612180774049389,0,0,-0.261904761904762,0,0.630976091295329,0,0,-0.28804347826087,0,0.714683269655599,0,0,-0.325,-0.5,0.745130174022887,0,0,-0.267543859649123,0,0.70757982044058,0,0,-0.276422764227642,0,0.696023036031471,0,0,-0.353159851301115,-1,0.696327290959564,0,0,-0.441379310344828,-1,0.675112774336378,0,0,-0.483974358974359,-1,0.635352485661783,0,0,-0.332326283987915,0,0.579491241891736,0,0,-0.206214689265537,0,0.551875457783831,0,0,-0.166666666666667,0,0.576358097739324,NA,NA,NA,NA,NA
"6",NA,NA,NA,NA,NA,0,2,0.333333333333333,-1,1.03986559384555,0,3,2.3,2.5,1.17560873467456,0,0,0.476190476190476,2,0.648121063823929,0,0,-0.0606060606060606,0,0.691276409375028,0,0,0.32183908045977,0,0.593847667956363,0,0,0.39047619047619,1,0.676953666807115,0,0,0.448,1,0.725038400021914,0,0,0.3125,1,0.693803300012434,0,0,0.214285714285714,1,0.732492812383562,0,0,0.0489130434782609,1,0.752829827745396,0,0,-0.00999999999999995,0.5,0.738859119594223,0,0,-0.162280701754386,-1,0.729639891282895,0,0,-0.170731707317073,-0.5,0.762627955905954,0,0,-0.178438661710037,0,0.769006902421163,0,0,-0.317241379310345,0,0.764575172653077,0,0,-0.439102564102564,-1,0.771692748591926,0,0,-0.302114803625378,-1,0.74259542799842,0,0,-0.175141242937853,-1,0.669229624448165,0,0,-0.134408602150538,-0.5,0.695817757986729,NA,NA,NA,NA,NA
"7",NA,NA,NA,NA,NA,0,2,1.66666666666667,2,0.881195425532168,0,2,2.35,2.5,0.874027727765327,0,0,0.904761904761905,1.5,0.750765438926413,0,0,0.272727272727273,1,0.725653908126145,0,0,0.471264367816092,1,0.643464318105444,0,0,0.361904761904762,1,0.62502321909299,0,0,0.432,1,0.688779418350667,0,0,0.194444444444444,0.5,0.764378850622846,0,0,0.0535714285714286,0,0.673693668065739,0,0,-0.0543478260869565,0,0.740402720740652,0,0,-0.135,0,0.777739473803859,0,0,-0.118421052631579,0,0.762249462195644,0,0,-0.126016260162602,0,0.788507232862565,0,0,-0.178438661710037,0,0.802396572775106,0,0,-0.313793103448276,0,0.800221634409664,0,0,-0.419871794871795,0,0.811058085396675,0,0,-0.274924471299094,0,0.752576944015805,0,0,-0.0819209039548023,0,0.629219102137109,0,0,-0.0887096774193548,0,0.653112301637109,NA,NA,NA,NA,NA
"8",NA,NA,NA,NA,NA,0,1,0.666666666666667,0.5,0.605964517968117,0,0,2.35,3.5,0.10787236508696,0,0,1.5952380952381,2,0.345601968897777,0,0,0.757575757575758,1,0.522378129842192,0,0,0.71264367816092,1,0.622738408340836,0,0,0.60952380952381,1,0.578404981684039,0,0,0.464,1,0.622581960023263,0,0,0.270833333333333,1,0.688606368448601,0,0,0.19047619047619,0,0.655615388089555,0,0,0.00543478260869579,0,0.759065161938125,0,0,-0.0700000000000001,0,0.813335981827525,0,0,-0.0701754385964912,0,0.809038161522403,0,0,-0.117886178861789,0,0.820228015467781,0,0,-0.137546468401487,0,0.837109818409166,0,0,-0.244827586206896,0,0.868585624581219,0,0,-0.30448717948718,0,0.911031843503782,0,0,-0.211480362537764,0,0.836514030300107,0,0,-0.0508474576271187,0,0.69548875859414,0,0,-0.0833333333333333,0,0.749910783572783,NA,NA,NA,NA,NA
"9",NA,NA,NA,NA,NA,0,1,1.66666666666667,3,0.766136043755543,0,1,3.15,4,0.384417169290821,0,1,1.28571428571429,2,0.634374997137189,0,0,0.712121212121212,2,0.671150327855011,0,0,1.05747126436782,2,0.559547185847416,0,0,0.933333333333333,2,0.450245064548458,0,0,0.816,2,0.565580386250008,0,0,0.604166666666667,2,0.634853830468572,0,0,0.494047619047619,1,0.635808669367846,0,0,0.336956521739131,1,0.696768049459947,0,0,0.22,1,0.752201502313383,0,0,0.157894736842105,1,0.748357194176624,0,0,0.113821138211382,1,0.768500901992878,0,0,0.0297397769516727,0,0.778212866213949,0,0,-0.0758620689655172,0,0.818153603920188,0,0,-0.134615384615385,0,0.868617358884763,0,0,-0.0755287009063443,0,0.849601157079218,0,0,0.0508474576271187,0,0.729856513901223,0,0,0.00806451612903225,0,0.76665057164594,NA,NA,NA,NA,NA
"10",NA,NA,NA,NA,NA,0,2,-0.166666666666667,-1.5,0.876986917746775,0,2,-0.6,-2,1.07415529782203,0,0,-2.16666666666667,-4,0.483345111931063,0,0,-2.57575757575758,-4,0.485540460723506,0,0,-1.83908045977011,-3,0.280562367693366,0,0,-1.38095238095238,-2,0.246546074210681,0,0,-1.168,-1,0.142185178504302,0,0,-1.02083333333333,-1,0.232502929225857,0,0,-0.75,-1,0.337608076351049,0,0,-0.701086956521739,-1,0.283405097690823,0,0,-0.615,-2,0.322302653837343,0,0,-0.456140350877193,-0.5,0.381756172734173,0,0,-0.32520325203252,0,0.419844910923631,0,0,-0.301115241635688,0,0.440150070242297,0,0,-0.372413793103448,0,0.417838505865495,0,0,-0.394230769230769,0,0.43997013634787,0,0,-0.280966767371601,0,0.488217121968871,0,0,-0.22316384180791,0,0.527168718190956,0,0,-0.204301075268817,0,0.519836840275927,NA,NA,NA,NA,NA
