"","RC1","RC2","RC3"
"V1",0.864451281741967,0.291800637729804,0.337756225882481
"V2",0.837621254085457,0.369327794281689,0.327074817021961
"V3",0.566328373115612,0.528212386723935,0.541304083299113
"V4",0.365911531528472,0.850316775430468,0.36078584698193
"V5",0.381971915789838,0.366885513282764,0.840027783022695
