"","min1","max1","mean1","median1","sd1","min1","max1","mean1","median1","sd1","min1","max1","mean1","median1","sd1","min1","max1","mean1","median1","sd1","min1","max1","mean1","median1","sd1","min1","max1","mean1","median1","sd1","min1","max1","mean1","median1","sd1","min1","max1","mean1","median1","sd1","min1","max1","mean1","median1","sd1","min1","max1","mean1","median1","sd1","min1","max1","mean1","median1","sd1","min1","max1","mean1","median1","sd1","min1","max1","mean1","median1","sd1","min1","max1","mean1","median1","sd1","min1","max1","mean1","median1","sd1","min1","max1","mean1","median1","sd1","min1","max1","mean1","median1","sd1","min1","max1","mean1","median1","sd1","min1","max1","mean1","median1","sd1","min1","max1","mean1","median1","sd1","min1","max1","mean1","median1","sd1"
"13",0,-1,-0.529411764705882,-1,-0.514495755427527,0,-1,-0.833333333333333,-1,-0.408248290463863,0,4,-0.25,-1,1.18869360899005,0,1,-0.190476190476191,-1,0.765277695557467,0,1,-0.363636363636364,-1,0.655159173242215,0,1,-0.379310344827586,-1,0.586869721106833,0,1,-0.428571428571429,-1,0.573313006009094,0,1,-0.456,-2,0.612337903224648,0,1,-0.4375,-1,0.644656921428495,0,1,-0.428571428571429,-1,0.61127713661185,0,0,-0.347826086956522,-1,0.617216630192057,0,0,-0.34,-1,0.604559632896773,0,0,-0.289473684210526,-1,0.610483369117156,0,0,-0.235772357723577,-0.5,0.593535535962709,0,0,-0.211895910780669,0,0.470640986271288,0,0,-0.2,0,0.470410794180628,0,0,-0.198717948717949,0,0.481564592657959,0,0,-0.226586102719033,0,0.492967033525253,0,0,-0.251412429378531,-1,0.496644676259975,0,0,-0.260752688172043,-1,0.484826999867042,0,0,-0.250639386189258,0,0.477006884412036
"14",0,1,-0.705882352941177,-1,0.092118626075978,0,0,-0.5,-1,-0.108149489030459,0,3,-0.3,-1,0.732695097065046,0,3,-0.119047619047619,-1,1.09734435501033,0,2,-0.318181818181818,-1,0.766941124090319,0,2,-0.448275862068965,-1,0.663522663139658,0,2,-0.485714285714286,-1,0.585487827611129,0,2,-0.392,-1,0.600448540709233,0,2,-0.430555555555555,-1,0.540298940873989,0,1,-0.44047619047619,-1,0.49879033016738,0,1,-0.331521739130435,0,0.593990220498407,0,1,-0.325,-1,0.624363599959746,0,0,-0.232456140350877,-1,0.613371340467021,0,0,-0.211382113821138,-1,0.6183538029334,0,0,-0.211895910780669,-1,0.593245038300291,0,0,-0.210344827586207,-1,0.537656396669862,0,0,-0.205128205128205,-1,0.536333091109374,0,0,-0.241691842900302,-1,0.547259989616974,0,0,-0.254237288135593,-1,0.535565800693566,0,0,-0.268817204301075,-1,0.535747834276181,0,0,-0.242966751918159,-1,0.514638726269536
"15",0,2,-0.294117647058823,0,0.345878227298534,0,-1,-0.666666666666667,-1,-0.516397779494322,0,3,-0.15,-1,0.628880299615942,0,-1,-0.285714285714286,-1,-0.102832434399321,0,0,-0.484848484848485,-1,0.107070291782492,0,0,-0.471264367816092,-1,0.146310616378823,0,0,-0.514285714285714,-1,0.15439429855061,0,0,-0.448,-1,0.273472501013319,0,0,-0.472222222222222,-1,0.32685094679452,0,0,-0.470238095238095,-1,0.341616531307309,0,0,-0.451086956521739,-1,0.379397092728094,0,0,-0.4,-1,0.409588321654115,0,0,-0.324561403508772,0,0.473113439535994,0,0,-0.308943089430894,-1,0.457577589074881,0,0,-0.282527881040892,-1,0.455969375255153,0,0,-0.26551724137931,-1,0.464708397768983,0,0,-0.253205128205128,-1,0.470054967331458,0,0,-0.280966767371601,-1,0.477014387315182,0,0,-0.327683615819209,-1,0.403661658136089,0,0,-0.325268817204301,-1,0.401732155933851,0,0,-0.294117647058824,-1,0.393513012291915
"16",0,2,-0.705882352941177,-1,0.3114896861289,0,-1,-0.666666666666667,-1,-0.516397779494322,0,4,-0.4,-1,0.628673503820302,0,1,-0.619047619047619,-1,0.0529513854598029,0,1,-0.696969696969697,-1,0.109702833957364,0,1,-0.586206896551724,-1,0.0729855003085437,0,1,-0.685714285714286,-1,0.00160848671220437,0,2,-0.544,-1,0.298821384313147,0,2,-0.583333333333333,-1,0.298665689353644,0,2,-0.56547619047619,-1,0.324832924014431,0,1,-0.510869565217391,-1,0.349344783237129,0,0,-0.45,-1,0.393796492525538,0,0,-0.364035087719298,-1,0.413943614416285,0,0,-0.329268292682927,-1,0.429377823990492,0,0,-0.308550185873606,0,0.421724576678586,0,0,-0.303448275862069,-1,0.390977057653759,0,0,-0.282051282051282,-1,0.395537247273044,0,0,-0.323262839879154,-1,0.40838231525543,0,0,-0.347457627118644,0,0.401125468851328,0,0,-0.333333333333333,0,0.417668016631661,0,0,-0.29923273657289,-1,0.431656659608412
"17",0,0,-0.352941176470588,0,-0.264764031159559,0,-1,-0.5,-0.5,-0.547722557505166,0,1,-0.4,-1,-0.0210573006044475,0,2,-0.476190476190476,-1,0.47503519714042,0,1,-0.636363636363636,-1,0.348336462683603,0,2,-0.574712643678161,-1,0.36773400216015,0,2,-0.59047619047619,-1,0.36342894449041,0,2,-0.576,-1,0.387265783781784,0,2,-0.569444444444444,-1,0.404098741195073,0,3,-0.541666666666667,-1,0.458661371897152,0,2,-0.5,-1,0.492825275470865,0,2,-0.465,-1,0.567046353094201,0,1,-0.394736842105263,-1,0.544604511833941,0,1,-0.349593495934959,-1,0.545329505110402,0,1,-0.342007434944238,-1,0.547353072977764,0,0,-0.327586206896552,-1,0.494283955023361,0,0,-0.32051282051282,-1,0.463670815190636,0,0,-0.347432024169184,-1,0.468993508322135,0,0,-0.375706214689265,-1,0.413993416273587,0,0,-0.370967741935484,-1,0.43280280610132,0,0,-0.345268542199489,-1,0.439870448059254
"18",0,2,-0.764705882352941,-1,0.263035718958784,0,-1,-0.666666666666667,-1,-0.516397779494322,0,2,-0.15,-1,0.629598537659196,0,3,0,-1,1.08474895929038,0,2,-0.333333333333333,-1,0.800892599923166,0,2,-0.35632183908046,-1,0.747805042008399,0,2,-0.457142857142857,-1,0.647429649378584,0,2,-0.448,-1,0.658851702512066,0,2,-0.458333333333333,-1,0.695956852820736,0,2,-0.452380952380952,-1,0.661021684993988,0,2,-0.385869565217391,-1,0.711530338114305,0,2,-0.4,-1,0.656053669949899,0,1,-0.315789473684211,-1,0.636059147538208,0,1,-0.304878048780488,-0.5,0.578773812322174,0,1,-0.29368029739777,0,0.573567000257002,0,0,-0.296551724137931,0,0.526382466025318,0,0,-0.291666666666667,0,0.522415894665562,0,0,-0.314199395770393,0,0.521273224222569,0,0,-0.34180790960452,0,0.480363846131717,0,0,-0.354838709677419,-1,0.489785676976456,0,0,-0.317135549872123,0,0.497112558764982
"19",0,4,-0.647058823529412,-1,0.664644335175903,0,-1,-0.666666666666667,-1,-0.516397779494322,0,4,-0.2,-0.5,0.615587011251092,0,1,-0.380952380952381,-1,0.275473847336905,0,1,-0.590909090909091,-1,0.161947705928283,0,1,-0.528735632183908,-1,0.161958076035172,0,1,-0.580952380952381,-1,0.104906109566268,0,1,-0.576,-1,0.109479236335895,0,1,-0.5625,-1,0.171982694751932,0,2,-0.559523809523809,-1,0.197638877282574,0,2,-0.532608695652174,-1,0.256886836899251,0,2,-0.485,-1,0.322933500805407,0,1,-0.43859649122807,-1,0.399572634148386,0,1,-0.402439024390244,-1,0.41800016315714,0,1,-0.386617100371747,-1,0.449626130230966,0,1,-0.382758620689655,-1,0.427625316010806,0,1,-0.362179487179487,-1,0.461507594339601,0,1,-0.377643504531722,-1,0.459461485653712,0,1,-0.403954802259887,-1,0.451657892010826,0,1,-0.400537634408602,-1,0.440613132341506,0,0,-0.391304347826087,-1,0.402541881516905
"20",0,1,-0.529411764705882,-1,0.0667176440625278,0,-1,-0.333333333333333,0,-0.516397779494322,0,0,-0.35,0,-0.202624279908494,0,1,-0.404761904761905,-1,0.181649983497681,0,1,-0.606060606060606,-1,0.103392285316793,0,1,-0.551724137931034,-1,0.119502761899481,0,1,-0.638095238095238,-1,0.0719162544447638,0,1,-0.616,-1,0.154961919650601,0,1,-0.569444444444445,-1,0.228237084324507,0,2,-0.559523809523809,-1,0.226333416058085,0,2,-0.505434782608696,-1,0.363728047401997,0,2,-0.505,-1,0.331445378325668,0,1,-0.390350877192982,-1,0.46822965531206,0,1,-0.353658536585366,-1,0.458716314074501,0,1,-0.33457249070632,-1,0.459149154908071,0,0,-0.341379310344827,-1,0.408020618894824,0,0,-0.333333333333333,-1,0.396829121727279,0,0,-0.356495468277946,-1,0.401938842809306,0,0,-0.358757062146893,-1,0.404726743653563,0,0,-0.362903225806452,-1,0.412340077962365,0,0,-0.322250639386189,-1,0.422822172103951
"21",0,-1,-0.647058823529412,-1,-0.492592183071889,0,-1,-0.5,-0.5,-0.547722557505166,0,3,-0.2,-1,0.609682160667977,0,2,-0.404761904761905,-1,0.5611813555934,0,3,-0.53030303030303,-1,0.581092335518651,0,3,-0.494252873563218,-1,0.480637817910784,0,3,-0.552380952380952,-1,0.402109686814196,0,3,-0.496,-1,0.438294196246539,0,3,-0.472222222222222,-1,0.464017241673542,0,2,-0.505952380952381,-1,0.418063495938078,0,2,-0.489130434782609,-1,0.447879782560808,0,2,-0.46,-1,0.492125972168888,0,0,-0.385964912280702,-1,0.549118510445175,0,0,-0.378048780487805,-1,0.502747910340055,0,0,-0.356877323420074,-1,0.482653843947041,0,0,-0.372413793103448,-1,0.4181464455126,0,0,-0.342948717948718,-1,0.424243759541325,0,0,-0.374622356495468,-1,0.427402325196333,0,0,-0.364406779661017,-1,0.427662970534011,0,0,-0.376344086021505,-1,0.432487888131745,0,0,-0.355498721227621,-1,0.435605597865873
"22",0,3,-0.705882352941177,-1,0.346652721397226,0,-1,-0.5,-0.5,-0.547722557505166,0,4,-0.0500000000000003,-1,0.916807087901584,0,1,-0.428571428571428,-1,0.420664065365197,0,1,-0.454545454545455,-1,0.609293266644029,0,1,-0.482758620689655,-1,0.560017354895187,0,0,-0.561904761904762,-1,0.370630942183827,0,0,-0.424,-2,0.514271178355265,0,0,-0.402777777777778,-1,0.535679012567049,0,0,-0.398809523809524,-1,0.545279538345101,0,0,-0.326086956521739,-1,0.598650888545496,0,0,-0.255,-1,0.639343962908918,0,0,-0.179824561403509,-0.5,0.660455882259129,0,0,-0.142276422764228,0,0.663254744818337,0,0,-0.104089219330855,0,0.658193933359638,0,0,-0.120689655172414,0,0.630822574867068,0,0,-0.118589743589744,0,0.643825269373366,0,0,-0.148036253776435,0,0.651188477718978,0,0,-0.161016949152542,0,0.633912888327617,0,0,-0.161290322580645,0,0.639760818303895,0,0,-0.138107416879795,0,0.628831643255626
