"","lhs","op","rhs","exo","est","se","z","pvalue","std.lv","std.all","std.nox","call","aic"
"31","RC3","=~","V3",0,1.87873139891477,0.0891469573435653,21.0745431464844,0,1.87873139891477,0.831247578700764,0.831247578700764,"RC1 ~ RC2 + RC3",53898.1766240187
"32","RC3","=~","V4",0,2.05734688282223,0.092286189979554,22.2931175648062,0,2.05734688282223,0.861200871928966,0.861200871928966,"RC1 ~ RC2 + RC3",53898.1766240187
"33","RC3","=~","V5",0,1.74670261496964,0.0916365862813388,19.0611925416665,0,1.74670261496964,0.777571671221444,0.777571671221444,"RC1 ~ RC2 + RC3",53898.1766240187
"34","RC3","=~","V6",0,1.82241603740091,0.0866975805969393,21.0203794022049,0,1.82241603740091,0.829873082331735,0.829873082331735,"RC1 ~ RC2 + RC3",53898.1766240187
"35","RC3","=~","V7",0,1.87634861133475,0.0853980452536481,21.9717981338056,0,1.87634861133475,0.853480258911497,0.853480258911497,"RC1 ~ RC2 + RC3",53898.1766240187
"36","RC3","=~","V8",0,1.56943985931219,0.0809107199321234,19.3971807521773,0,1.56943985931219,0.786905958471354,0.786905958471354,"RC1 ~ RC2 + RC3",53898.1766240187
"37","RC3","=~","V9",0,1.76933602285345,0.0815784381850645,21.6887704915315,0,1.76933602285345,0.846575402851919,0.846575402851919,"RC1 ~ RC2 + RC3",53898.1766240187
"38","RC1","~","RC2",0,0.776007042555313,0.0831965114453325,9.32739881846151,0,0.381814017133744,0.381814017133744,0.381814017133744,"RC1 ~ RC2 + RC3",53898.1766240187
"39","RC1","~","RC3",0,1.15211780098653,0.097003031811275,11.8771318738578,0,0.566869502056881,0.566869502056881,0.566869502056881,"RC1 ~ RC2 + RC3",53898.1766240187
"40","V24","~~","V24",0,1.79081385014884,0.125545405956049,14.2642722488449,0,1.79081385014884,0.348570222492427,0.348570222492427,"RC1 ~ RC2 + RC3",53898.1766240187
"41","V25","~~","V25",0,1.59705641415517,0.112735663092607,14.1663815188922,0,1.59705641415517,0.303843987449295,0.303843987449295,"RC1 ~ RC2 + RC3",53898.1766240187
"42","V26","~~","V26",0,1.23640235177835,0.0889868816582807,13.8942092220545,0,1.23640235177835,0.223997479781303,0.223997479781303,"RC1 ~ RC2 + RC3",53898.1766240187
"43","V27","~~","V27",0,1.83709796233253,0.129413153212278,14.1956046717996,0,1.83709796233253,0.315944363977343,0.315944363977343,"RC1 ~ RC2 + RC3",53898.1766240187
"44","V28","~~","V28",0,1.49564108241793,0.106047856310035,14.1034541805858,0,1.49564108241793,0.280699356840002,0.280699356840002,"RC1 ~ RC2 + RC3",53898.1766240187
"45","V29","~~","V29",0,1.4587833168626,0.104272168033159,13.9901504339941,0,1.4587833168626,0.246855768361157,0.246855768361157,"RC1 ~ RC2 + RC3",53898.1766240187
"46","V30","~~","V30",0,1.26965424410674,0.0914183639930456,13.8883938483446,0,1.26965424410674,0.222747524210288,0.222747524210288,"RC1 ~ RC2 + RC3",53898.1766240187
"47","V31","~~","V31",0,1.68823706575212,0.119621403852901,14.1131688090549,0,1.68823706575212,0.284039091926424,0.284039091926424,"RC1 ~ RC2 + RC3",53898.1766240187
"48","V32","~~","V32",0,1.05155951620763,0.0772125296129643,13.6190268791695,0,1.05155951620763,0.177016613736695,0.177016613736695,"RC1 ~ RC2 + RC3",53898.1766240187
"49","V33","~~","V33",0,1.2354992853037,0.089011574708481,13.8802092800857,0,1.2354992853037,0.221011831331446,0.221011831331446,"RC1 ~ RC2 + RC3",53898.1766240187
"50","V34","~~","V34",0,1.00489010106955,0.0740332338897598,13.5735000117095,0,1.00489010106955,0.171083217915989,0.171083217915989,"RC1 ~ RC2 + RC3",53898.1766240187
"51","V35","~~","V35",0,1.11058642568703,0.0805909079981264,13.780542411966,0,1.11058642568703,0.201861467328164,0.201861467328164,"RC1 ~ RC2 + RC3",53898.1766240187
"52","V36","~~","V36",0,0.750324045798035,0.0574889587026436,13.0516200454946,0,0.750324045798035,0.123609571260152,0.123609571260152,"RC1 ~ RC2 + RC3",53898.1766240187
"53","V37","~~","V37",0,1.21252042804674,0.0881794910171202,13.7505945437055,0,1.21252042804674,0.196740351312291,0.196740351312291,"RC1 ~ RC2 + RC3",53898.1766240187
"54","V38","~~","V38",0,1.73554224676657,0.123180057010421,14.0894742938765,0,1.73554224676657,0.276029075990145,0.276029075990145,"RC1 ~ RC2 + RC3",53898.1766240187
"55","V39","~~","V39",0,1.00549552880789,0.0744834028675924,13.4995917224047,0,1.00549552880789,0.16225555309632,0.16225555309632,"RC1 ~ RC2 + RC3",53898.1766240187
"56","V40","~~","V40",0,1.41717584775206,0.101900753413424,13.9074128529983,0,1.41717584775206,0.226888334951502,0.226888334951502,"RC1 ~ RC2 + RC3",53898.1766240187
"57","V11","~~","V11",0,1.88706892431412,0.135063664205792,13.9716994604771,0,1.88706892431412,0.415519565717944,0.415519565717944,"RC1 ~ RC2 + RC3",53898.1766240187
"58","V12","~~","V12",0,1.83796711729345,0.133708885594113,13.7460357187688,0,1.83796711729345,0.351761470948034,0.351761470948034,"RC1 ~ RC2 + RC3",53898.1766240187
"59","V13","~~","V13",0,1.74227170755945,0.124853858186524,13.9544883343261,0,1.74227170755945,0.409849756049195,0.409849756049195,"RC1 ~ RC2 + RC3",53898.1766240187
"60","V14","~~","V14",0,1.25431574266047,0.0921681931865944,13.6089869975113,0,1.25431574266047,0.321808508078682,0.321808508078682,"RC1 ~ RC2 + RC3",53898.1766240187
"61","V15","~~","V15",0,1.08034670004215,0.0805766412968089,13.4076908971997,0,1.08034670004215,0.286065799929176,0.286065799929176,"RC1 ~ RC2 + RC3",53898.1766240187
"62","V16","~~","V16",0,1.11735340598774,0.085108554197713,13.1285675866617,0,1.11735340598774,0.247925865537528,0.247925865537528,"RC1 ~ RC2 + RC3",53898.1766240187
"63","V17","~~","V17",0,0.961658772116753,0.0734896769118574,13.0856306970863,0,0.961658772116753,0.242945997957684,0.242945997957684,"RC1 ~ RC2 + RC3",53898.1766240187
"64","V18","~~","V18",0,1.01677228806756,0.076262917510886,13.3324598802875,0,1.01677228806756,0.274672332359921,0.274672332359921,"RC1 ~ RC2 + RC3",53898.1766240187
"65","V19","~~","V19",0,0.940130857979131,0.0717498320230458,13.1028997765063,0,0.940130857979131,0.244924574525204,0.244924574525204,"RC1 ~ RC2 + RC3",53898.1766240187
"66","V20","~~","V20",0,0.814606675251354,0.0637618269812629,12.7757737476803,0,0.814606675251354,0.212194664182739,0.212194664182739,"RC1 ~ RC2 + RC3",53898.1766240187
"67","V21","~~","V21",0,1.04380190202685,0.0773294240024172,13.4981207411325,0,1.04380190202685,0.301084153930229,0.301084153930229,"RC1 ~ RC2 + RC3",53898.1766240187
"68","V1","~~","V1",0,2.58270043929687,0.183731138732637,14.0569554900282,0,2.58270043929687,0.522916156256843,0.522916156256843,"RC1 ~ RC2 + RC3",53898.1766240187
"69","V2","~~","V2",0,1.52070000612064,0.116602251449976,13.0417722403331,0,1.52070000612064,0.298518934691063,0.298518934691063,"RC1 ~ RC2 + RC3",53898.1766240187
"70","V3","~~","V3",0,1.57857665997025,0.120295745742142,13.1224645579237,0,1.57857665997025,0.309027462904117,0.309027462904117,"RC1 ~ RC2 + RC3",53898.1766240187
"71","V4","~~","V4",0,1.47430082758177,0.116339520752015,12.6723990098287,0,1.47430082758177,0.258333058188788,0.258333058188788,"RC1 ~ RC2 + RC3",53898.1766240187
"72","V5","~~","V5",0,1.99514424761606,0.146461971961831,13.6222680938367,0,1.99514424761606,0.39538229611389,0.39538229611389,"RC1 ~ RC2 + RC3",53898.1766240187
"73","V6","~~","V6",0,1.50129384207188,0.114260042802455,13.1392725335092,0,1.50129384207188,0.311310667221225,0.311310667221225,"RC1 ~ RC2 + RC3",53898.1766240187
"74","V7","~~","V7",0,1.31257523846394,0.102495447506075,12.8061808636538,0,1.31257523846394,0.271571447648364,0.271571447648364,"RC1 ~ RC2 + RC3",53898.1766240187
"75","V8","~~","V8",0,1.5146653559506,0.111752282987263,13.5537755065213,0,1.5146653559506,0.38077901252228,0.38077901252228,"RC1 ~ RC2 + RC3",53898.1766240187
"76","V9","~~","V9",0,1.23751760306382,0.0958251126309467,12.9143349701022,0,1.23751760306382,0.283310087286112,0.283310087286112,"RC1 ~ RC2 + RC3",53898.1766240187
"77","RC1","~~","RC1",0,1,0,NA,NA,0.242087525308298,0.242087525308298,0.242087525308298,"RC1 ~ RC2 + RC3",53898.1766240187
"78","RC2","~~","RC2",0,1,0,NA,NA,1,1,1,"RC1 ~ RC2 + RC3",53898.1766240187
"79","RC3","~~","RC3",0,1,0,NA,NA,1,1,1,"RC1 ~ RC2 + RC3",53898.1766240187
"80","RC2","~~","RC3",0,0.671759415945501,0.0285953042332709,23.4919485544029,0,0.671759415945501,0.671759415945501,0.671759415945501,"RC1 ~ RC2 + RC3",53898.1766240187
"81","RC1","=~","V24",0,0.900119332201845,0.0474557648222433,18.967544524326,0,1.82942194252545,0.807111998113549,0.807111998113549,"RC1 ~ RC3 + RC2",53898.1766240187
"82","RC1","=~","V25",0,0.941183489260661,0.0475061455492094,19.8118259938755,0,1.91288162091159,0.834359642202295,0.834359642202295,"RC1 ~ RC3 + RC2",53898.1766240187
"83","RC1","=~","V26",0,1.01830087406484,0.047765798483679,21.3186193132055,0,2.0696166568827,0.880910052282586,0.880910052282586,"RC1 ~ RC3 + RC2",53898.1766240187
"84","RC1","=~","V27",0,0.981279598541819,0.05010726636933,19.5835787829457,0,1.99437381811773,0.827076559940887,0.827076559940887,"RC1 ~ RC3 + RC2",53898.1766240187
"85","RC1","=~","V28",0,0.963239789100835,0.0475714154151512,20.2482894548067,0,1.95770932036765,0.84811593730991,0.84811593730991,"RC1 ~ RC3 + RC2",53898.1766240187
"86","RC1","=~","V29",0,1.03800402256671,0.0496966731903219,20.8867909244447,0,2.1096617608113,0.86783882813289,0.86783882813289,"RC1 ~ RC3 + RC2",53898.1766240187
"87","RC1","=~","V30",0,1.03562745206794,0.0485247490164698,21.3422526248706,0,2.10483156767704,0.881619235137353,0.881619235137353,"RC1 ~ RC3 + RC2",53898.1766240187
"88","RC1","=~","V31",0,1.01498241585487,0.0502832249474661,20.1853086574158,0,2.06287215085168,0.84614473232548,0.84614473232548,"RC1 ~ RC3 + RC2",53898.1766240187
"89","RC1","=~","V32",0,1.08790670696606,0.0489853898955349,22.2087995887366,0,2.21108505277389,0.90718431772021,0.90718431772021,"RC1 ~ RC3 + RC2",53898.1766240187
"90","RC1","=~","V33",0,1.02675097499146,0.0480349675328023,21.3750737791236,0,2.08679082423881,0.882603064032778,0.882603064032778,"RC1 ~ RC3 + RC2",53898.1766240187
"91","RC1","=~","V34",0,1.08566853327648,0.0486376872418833,22.3215492931904,0,2.20653614029926,0.910448670703651,0.910448670703651,"RC1 ~ RC3 + RC2",53898.1766240187
"92","RC1","=~","V35",0,1.03103833282067,0.0474312668014231,21.7375246825525,0,2.09550454275103,0.893385993085522,0.893385993085522,"RC1 ~ RC3 + RC2",53898.1766240187
"93","RC1","=~","V36",0,1.13483677431541,0.0488588322960984,23.2268501104975,0,2.30646673373733,0.936157267081744,0.936157267081744,"RC1 ~ RC3 + RC2",53898.1766240187
"94","RC1","=~","V37",0,1.09474253323553,0.0501380587682558,21.8345616110819,0,2.22497833350376,0.896247537613763,0.896247537613763,"RC1 ~ RC3 + RC2",53898.1766240187
"95","RC1","=~","V38",0,1.04975257057604,0.0516194772903025,20.3363657611708,0,2.13353976315183,0.850864809460797,0.850864809460797,"RC1 ~ RC3 + RC2",53898.1766240187
"96","RC1","=~","V39",0,1.12106881435347,0.0498486464164637,22.4894534745725,0,2.27848443499416,0.915283806747676,0.915283806747676,"RC1 ~ RC3 + RC2",53898.1766240187
"97","RC1","=~","V40",0,1.08121759791531,0.0508474013134722,21.2639696422173,0,2.19748996328343,0.879267686786903,0.879267686786903,"RC1 ~ RC3 + RC2",53898.1766240187
"98","RC2","=~","V11",0,1.62923274817761,0.0872113377638678,18.681432826875,0,1.62923274817761,0.764513200832965,0.764513200832965,"RC1 ~ RC3 + RC2",53898.1766240187
"99","RC2","=~","V12",0,1.84039970275441,0.0913236356986793,20.1525014709969,0,1.84039970275441,0.805132615793087,0.805132615793087,"RC1 ~ RC3 + RC2",53898.1766240187
"100","RC2","=~","V13",0,1.58389685736352,0.0842000211680704,18.8111218428547,0,1.58389685736352,0.768212369012369,0.768212369012369,"RC1 ~ RC3 + RC2",53898.1766240187
"101","RC2","=~","V14",0,1.62585138045746,0.0779585485880395,20.8553315820312,0,1.62585138045746,0.82352382593428,0.82352382593428,"RC1 ~ RC3 + RC2",53898.1766240187
"102","RC2","=~","V15",0,1.64201718625816,0.0756466427889774,21.7064118871567,0,1.64201718625816,0.844946270499904,0.844946270499904,"RC1 ~ RC3 + RC2",53898.1766240187
"103","RC2","=~","V16",0,1.84104619477089,0.0813473120838283,22.6319241239796,0,1.84104619477089,0.867222079066883,0.867222079066883,"RC1 ~ RC3 + RC2",53898.1766240187
"104","RC2","=~","V17",0,1.73108763340599,0.0760776122117958,22.7542319360226,0,1.73108763340599,0.870088502397266,0.870088502397266,"RC1 ~ RC3 + RC2",53898.1766240187
"105","RC2","=~","V18",0,1.63859458313579,0.0745463238542687,21.9808905176745,0,1.63859458313579,0.851661709604788,0.851661709604788,"RC1 ~ RC3 + RC2",53898.1766240187
"106","RC2","=~","V19",0,1.70244519776912,0.0749791065272421,22.7055946198901,0,1.70244519776912,0.868950761227434,0.868950761227434,"RC1 ~ RC3 + RC2",53898.1766240187
"107","RC2","=~","V20",0,1.73906659015187,0.0739472129040437,23.5176759455226,0,1.73906659015187,0.887583988038785,0.887583988038785,"RC1 ~ RC3 + RC2",53898.1766240187
"108","RC2","=~","V21",0,1.55660182700777,0.0729188985275235,21.3470288010484,0,1.55660182700777,0.836011869549996,0.836011869549996,"RC1 ~ RC3 + RC2",53898.1766240187
"109","RC3","=~","V1",0,1.53503521452784,0.0949254302959243,16.1709587172,0,1.53503521452784,0.690712562303384,0.690712562303384,"RC1 ~ RC3 + RC2",53898.1766240187
"110","RC3","=~","V2",0,1.89035690799993,0.0886468078928293,21.3245908446619,0,1.89035690799993,0.837544664644039,0.837544664644039,"RC1 ~ RC3 + RC2",53898.1766240187
"111","RC3","=~","V3",0,1.87873139880203,0.0891469573416639,21.0745431456692,0,1.87873139880203,0.831247578680935,0.831247578680935,"RC1 ~ RC3 + RC2",53898.1766240187
"112","RC3","=~","V4",0,2.05734688272103,0.0922861899764015,22.2931175644711,0,2.05734688272103,0.861200871921778,0.861200871921778,"RC1 ~ RC3 + RC2",53898.1766240187
"113","RC3","=~","V5",0,1.7467026148698,0.0916365862794282,19.0611925409745,0,1.7467026148698,0.777571671202939,0.777571671202939,"RC1 ~ RC3 + RC2",53898.1766240187
"114","RC3","=~","V6",0,1.82241603727764,0.0866975805956636,21.0203794010925,0,1.82241603727764,0.829873082304296,0.829873082304296,"RC1 ~ RC3 + RC2",53898.1766240187
"115","RC3","=~","V7",0,1.876348611225,0.0853980452515864,21.9717981330509,0,1.876348611225,0.853480258894019,0.853480258894019,"RC1 ~ RC3 + RC2",53898.1766240187
"116","RC3","=~","V8",0,1.56943985925089,0.0809107199271455,19.397180752613,0,1.56943985925089,0.786905958484232,0.786905958484232,"RC1 ~ RC3 + RC2",53898.1766240187
"117","RC3","=~","V9",0,1.76933602276036,0.0815784381823484,21.6887704911124,0,1.76933602276036,0.846575402842425,0.846575402842425,"RC1 ~ RC3 + RC2",53898.1766240187
"118","RC1","~","RC3",0,1.15211780105674,0.097003031813065,11.8771318743623,0,0.566869502108106,0.566869502108106,0.566869502108106,"RC1 ~ RC3 + RC2",53898.1766240187
"119","RC1","~","RC2",0,0.776007042416374,0.0831965114404391,9.32739881734009,0,0.381814017076619,0.381814017076619,0.381814017076619,"RC1 ~ RC3 + RC2",53898.1766240187
"120","V24","~~","V24",0,1.79081385015848,0.125545405957113,14.2642722488008,0,1.79081385015848,0.348570222501155,0.348570222501155,"RC1 ~ RC3 + RC2",53898.1766240187
"121","V25","~~","V25",0,1.59705641417571,0.11273566309435,14.1663815188554,0,1.59705641417571,0.303843987464059,0.303843987464059,"RC1 ~ RC3 + RC2",53898.1766240187
"122","V26","~~","V26",0,1.2364023517887,0.0889868816595659,13.8942092219701,0,1.2364023517887,0.223997479787492,0.223997479787492,"RC1 ~ RC3 + RC2",53898.1766240187
"123","V27","~~","V27",0,1.83709796235204,0.129413153213893,14.1956046717732,0,1.83709796235204,0.315944363996348,0.315944363996348,"RC1 ~ RC3 + RC2",53898.1766240187
"124","V28","~~","V28",0,1.49564108243202,0.106047856310755,14.103454180623,0,1.49564108243202,0.280699356880933,0.280699356880933,"RC1 ~ RC3 + RC2",53898.1766240187
"125","V29","~~","V29",0,1.45878331690608,0.104272168036333,13.9901504339853,0,1.45878331690608,0.246855768384932,0.246855768384932,"RC1 ~ RC3 + RC2",53898.1766240187
"126","V30","~~","V30",0,1.26965424412302,0.091418363994183,13.8883938483498,0,1.26965424412302,0.222747524235828,0.222747524235828,"RC1 ~ RC3 + RC2",53898.1766240187
"127","V31","~~","V31",0,1.6882370657654,0.119621403853771,14.1131688090632,0,1.6882370657654,0.284039091957842,0.284039091957842,"RC1 ~ RC3 + RC2",53898.1766240187
"128","V32","~~","V32",0,1.05155951571886,0.0772125295802112,13.6190268786164,0,1.05155951571886,0.177016613682518,0.177016613682518,"RC1 ~ RC3 + RC2",53898.1766240187
"129","V33","~~","V33",0,1.23549928531976,0.0890115747095056,13.8802092801064,0,1.23549928531976,0.221011831359953,0.221011831359953,"RC1 ~ RC3 + RC2",53898.1766240187
"130","V34","~~","V34",0,1.00489010162112,0.0740332339270142,13.5735000123296,0,1.00489010162112,0.171083218013955,0.171083218013955,"RC1 ~ RC3 + RC2",53898.1766240187
"131","V35","~~","V35",0,1.11058642571419,0.0805909079998357,13.7805424120107,0,1.11058642571419,0.201861467358595,0.201861467358595,"RC1 ~ RC3 + RC2",53898.1766240187
"132","V36","~~","V36",0,0.750324045788235,0.0574889587009074,13.0516200457183,0,0.750324045788235,0.12360957129004,0.12360957129004,"RC1 ~ RC3 + RC2",53898.1766240187
"133","V37","~~","V37",0,1.21252042792713,0.0881794910089296,13.7505945436263,0,1.21252042792713,0.196740351321267,0.196740351321267,"RC1 ~ RC3 + RC2",53898.1766240187
"134","V38","~~","V38",0,1.73554224676686,0.12318005701036,14.0894742938858,0,1.73554224676686,0.276029076021241,0.276029076021241,"RC1 ~ RC3 + RC2",53898.1766240187
"135","V39","~~","V39",0,1.00549552882663,0.0744834028694615,13.4995917223176,0,1.00549552882663,0.162255553105483,0.162255553105483,"RC1 ~ RC3 + RC2",53898.1766240187
"136","V40","~~","V40",0,1.41717584776382,0.101900753414391,13.9074128529816,0,1.41717584776382,0.226888334972409,0.226888334972409,"RC1 ~ RC3 + RC2",53898.1766240187
"137","V11","~~","V11",0,1.88706892425348,0.135063664201615,13.9716994604602,0,1.88706892425348,0.415519565752135,0.415519565752135,"RC1 ~ RC3 + RC2",53898.1766240187
"138","V12","~~","V12",0,1.83796711727051,0.133708885592414,13.7460357187719,0,1.83796711727051,0.351761470986181,0.351761470986181,"RC1 ~ RC3 + RC2",53898.1766240187
"139","V13","~~","V13",0,1.74227170758525,0.124853858188165,13.9544883343492,0,1.74227170758525,0.409849756096403,0.409849756096403,"RC1 ~ RC3 + RC2",53898.1766240187
"140","V14","~~","V14",0,1.25431574266204,0.0921681931865717,13.6089869975317,0,1.25431574266204,0.321808508118565,0.321808508118565,"RC1 ~ RC3 + RC2",53898.1766240187
"141","V15","~~","V15",0,1.08034670004021,0.0805766412964513,13.4076908972352,0,1.08034670004021,0.286065799968303,0.286065799968303,"RC1 ~ RC3 + RC2",53898.1766240187
"142","V16","~~","V16",0,1.11735340597763,0.0851085541963529,13.1285675867527,0,1.11735340597763,0.247925865578913,0.247925865578913,"RC1 ~ RC3 + RC2",53898.1766240187
"143","V17","~~","V17",0,0.961658772110861,0.0734896769110018,13.0856306971584,0,0.961658772110861,0.242945997996083,0.242945997996083,"RC1 ~ RC3 + RC2",53898.1766240187
"144","V18","~~","V18",0,1.016772288074,0.0762629175113538,13.3324598802902,0,1.016772288074,0.274672332393049,0.274672332393049,"RC1 ~ RC3 + RC2",53898.1766240187
"145","V19","~~","V19",0,0.940130857993166,0.0717498320237994,13.1028997765643,0,0.940130857993166,0.244924574562262,0.244924574562262,"RC1 ~ RC3 + RC2",53898.1766240187
"146","V20","~~","V20",0,0.814606675261092,0.0637618269839265,12.7757737472994,0,0.814606675261092,0.212194664177166,0.212194664177166,"RC1 ~ RC3 + RC2",53898.1766240187
"147","V21","~~","V21",0,1.04380190204263,0.0773294240033656,13.4981207411709,0,1.04380190204263,0.301084153971521,0.301084153971521,"RC1 ~ RC3 + RC2",53898.1766240187
"148","V1","~~","V1",0,2.58270043916633,0.183731138723531,14.0569554900144,0,2.58270043916633,0.522916156276293,0.522916156276293,"RC1 ~ RC3 + RC2",53898.1766240187
"149","V2","~~","V2",0,1.52070000619986,0.116602251455025,13.0417722404478,0,1.52070000619986,0.298518934726304,0.298518934726304,"RC1 ~ RC3 + RC2",53898.1766240187
"150","V3","~~","V3",0,1.57857666002451,0.120295745745478,13.1224645580108,0,1.57857666002451,0.309027462937083,0.309027462937083,"RC1 ~ RC3 + RC2",53898.1766240187
"151","V4","~~","V4",0,1.474300827532,0.116339520748736,12.672399009758,0,1.474300827532,0.25833305820117,0.25833305820117,"RC1 ~ RC3 + RC2",53898.1766240187
"152","V5","~~","V5",0,1.99514424762817,0.146461971962477,13.6222680938594,0,1.99514424762817,0.395382296142668,0.395382296142668,"RC1 ~ RC3 + RC2",53898.1766240187
"153","V6","~~","V6",0,1.5012938421877,0.11426004280973,13.1392725336862,0,1.5012938421877,0.311310667266767,0.311310667266767,"RC1 ~ RC3 + RC2",53898.1766240187
"154","V7","~~","V7",0,1.31257523850834,0.102495447508758,12.8061808637518,0,1.31257523850834,0.271571447678199,0.271571447678199,"RC1 ~ RC3 + RC2",53898.1766240187
"155","V8","~~","V8",0,1.51466535570209,0.111752282970683,13.5537755063084,0,1.51466535570209,0.380779012502013,0.380779012502013,"RC1 ~ RC3 + RC2",53898.1766240187
